feature_id,map_id,polygon_id,area_ha,bec_group,bec_zone_code,bec_subzone,bec_variant,bec_phase,stratum_code,species_combo,estimated_site_index,si_class,au_id,selected_top_90_stratum,for_mgmt_land_base_ind,bclcs_level_1,bclcs_level_2,bclcs_level_3,bclcs_level_4,bclcs_level_5,est_site_index_species_cd,crown_closure,basal_area_75,stems_per_ha_75,est_age_spp1,est_height_spp1,est_age_spp2,est_height_spp2,species_cd_1,species_cd_2,species_cd_3,species_cd_4,species_cd_5,species_cd_6,species_pct_1,species_pct_2,species_pct_3,species_pct_4,species_pct_5,species_pct_6
20079515,092L033,64328701,1.32534,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,20.0,H,cwhvm2_yc_hw_h,True,Y,V,T,U,TC,SP,YC,11.0,,3316.0,11.0,2.5,10.0,2.5,YC,HW,CW,BA,,,60.0,20.0,10.0,10.0,,
20079520,092L033,62829062,1.206401,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,20.0,H,cwhvm2_yc_hw_h,True,Y,V,T,U,TC,SP,YC,11.0,,3960.0,2.0,0.5,3.0,0.6,YC,HW,BA,,,,40.0,30.0,30.0,,,
20080860,092L033,28101538,1.029942,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,20.0,H,cwhvm2_yc_hw_h,True,Y,V,T,U,TC,SP,YC,11.0,,1650.0,10.0,2.1,10.0,3.3,YC,HW,BA,,,,50.0,30.0,20.0,,,
20152544,092L045,89966972,6.514487,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,16.0,H,cwhvm2_yc_hw_h,True,Y,V,T,U,TC,SP,YC,15.0,,2600.0,14.0,2.5,12.0,3.0,YC,HW,HM,BA,,,30.1,29.9,20.0,20.0,,
20152618,092L045,9196498,3.362238,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,20.0,H,cwhvm2_yc_hw_h,True,Y,V,T,U,TC,SP,YC,11.0,,2000.0,12.0,2.5,12.0,3.4,YC,HW,BA,HM,,,50.0,20.0,20.0,10.0,,
21162631,092L051,86953130,7.383015,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,16.0,H,cwhvm2_yc_hw_h,True,Y,V,T,U,TC,OP,YC,30.0,,8920.0,10.0,1.5,9.0,1.9,YC,HW,HM,BA,CW,,30.1,29.9,20.0,10.0,10.0,
21166668,092L044,28437386,19.556341,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,20.0,H,cwhvm2_yc_hw_h,True,Y,V,T,U,TC,SP,YC,11.0,,5520.0,13.0,2.1,13.0,3.8,YC,HW,BA,,,,50.0,30.0,20.0,,,
23341168,092L044,81756417,15.956133,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,20.0,H,cwhvm2_yc_hw_h,True,Y,V,T,U,TC,SP,YC,11.0,,1120.0,2.0,0.3,2.0,0.3,YC,HW,CW,BA,,,60.0,20.0,10.0,10.0,,
23646503,092L035,95889024,8.201058,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,16.0,H,cwhvm2_yc_hw_h,True,Y,V,T,U,TC,SP,YC,11.0,,625.0,9.0,3.4,18.0,5.8,YC,HW,,,,,88.0,12.0,,,,
23646970,092L035,98288094,4.304225,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,22.0,H,cwhvm2_yc_hw_h,True,Y,V,T,U,TC,SP,YC,11.0,,200.0,3.0,0.3,3.0,0.4,YC,HW,,,,,60.0,40.0,,,,
23646971,092L035,328031,2.412893,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,22.0,H,cwhvm2_yc_hw_h,True,Y,V,T,U,TC,SP,YC,11.0,,200.0,3.0,0.3,3.0,0.4,YC,HW,,,,,60.0,40.0,,,,
13520188,092L034,1857796,9.11644,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,OP,YC,55.0,53.465427,562.0,262.0,20.9,262.0,20.9,YC,HW,CW,,,,50.0,30.0,20.0,,,
13530973,092L033,52338006,3.923139,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,OP,YC,30.0,36.60634,500.0,262.0,18.0,262.0,18.0,YC,HW,,,,,60.0,40.0,,,,
16570989,092L032,91511286,7.069509,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,DE,YC,35.0,20.0,70.0,250.0,22.0,,,YC,HW,,,,,70.0,30.0,,,,
16571482,092L032,95091192,5.905173,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,30.0,15.0,70.0,250.0,24.0,,,YC,HW,,,,,70.0,30.0,,,,
16571720,092L032,79171144,5.36803,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,50.0,25.00001,500.0,150.0,19.0,,,YC,HW,BA,,,,60.0,30.0,10.0,,,
16572101,092L032,4701935,0.775379,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,9.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,50.0,29.99999,270.0,150.0,15.0,,,YC,HW,,,,,60.0,40.0,,,,
16572118,092L032,8982380,15.190946,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,55.0,60.0,230.0,250.0,23.0,,,YC,HW,BA,,,,50.0,40.0,10.0,,,
16585257,092L033,29371017,3.094729,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,60.0,40.00004,270.0,180.0,18.0,,,YC,HW,BA,,,,40.0,30.0,30.0,,,
16585394,092L033,18900410,0.903374,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,SP,YC,25.0,18.0,80.0,250.0,21.0,,,YC,HW,,,,,60.0,40.0,,,,
16585397,092L033,28540993,14.369657,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,35.0,25.0,120.0,250.0,24.0,,,YC,HW,,,,,70.0,30.0,,,,
16585473,092L033,25192090,27.40975,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,DE,YC,30.0,19.99999,159.0,250.0,21.0,,,YC,HW,,,,,70.0,30.0,,,,
16588136,092L044,58148247,4.164435,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,9.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,25.0,5.0,650.0,28.0,4.0,,,YC,HW,BA,,,,60.0,20.0,20.0,,,
16596292,092L042,5212682,2.273855,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,60.0,39.99999,279.0,180.0,20.0,,,YC,HW,,,,,60.0,40.0,,,,
16599599,102I070,20482450,1.190934,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,6.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,35.0,44.999992,608.0,190.0,10.0,,,YC,HW,CW,,,,50.0,30.0,20.0,,,
16624677,092L062,36950689,3.469312,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,8.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,40.0,38.0,550.0,190.0,15.0,,,YC,HW,CW,,,,75.0,15.0,10.0,,,
16624875,092L062,46628403,7.033804,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,7.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,55.0,34.999992,619.0,190.0,12.0,,,YC,HW,,,,,70.0,30.0,,,,
17361289,092L043,15295100,3.266742,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,70.0,101.56276,923.0,362.0,23.8,362.0,23.8,YC,HW,CW,,,,50.0,30.0,20.0,,,
17361412,092L033,94689075,10.94561,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,45.0,34.69605,481.0,262.0,16.9,262.0,16.8,YC,HW,,,,,70.0,30.0,,,,
17361786,092L033,60838331,4.484819,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,40.0,37.819168,559.0,262.0,15.6,262.0,15.6,YC,HW,,,,,70.0,30.0,,,,
17362224,092L033,36879355,16.209367,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,35.0,38.76088,438.0,262.0,20.7,262.0,20.7,YC,HW,,,,,70.0,30.0,,,,
17362385,092L033,63559115,4.312889,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,55.0,47.856598,581.0,262.0,19.3,262.0,19.3,YC,HW,,,,,70.0,30.0,,,,
17389072,092L044,67058231,7.31322,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,45.0,60.0,520.0,190.0,21.0,,,YC,HW,CW,,,,45.0,30.0,25.0,,,
17407576,092L033,24801280,32.86259,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,DE,YC,45.0,30.0,130.0,250.0,22.0,,,YC,HW,BA,,,,70.0,20.0,10.0,,,
18002027,092L033,19630289,2.42828,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,SP,YC,25.0,20.0,100.0,250.0,22.0,,,YC,HW,,,,,90.0,10.0,,,,
18002053,092L033,18950151,3.724405,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,55.0,65.00016,220.0,250.0,24.0,,,YC,HW,,,,,60.0,40.0,,,,
18002058,092L062,61408829,2.855088,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,6.0,L,cwhvm2_yc_hw_l,True,N,V,N,U,TC,SP,YC,10.0,8.0,150.0,190.0,10.0,,,YC,HW,,,,,95.0,5.0,,,,
18002063,092L062,59018797,1.311817,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,6.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,DE,YC,15.0,10.00001,200.0,190.0,10.0,,,YC,HW,,,,,95.0,5.0,,,,
18006282,092L033,65969262,10.858983,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,55.0,53.916893,620.0,262.0,19.2,262.0,19.2,YC,HW,BA,,,,50.0,30.0,20.0,,,
18006284,092L033,65209253,5.915109,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,9.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,SP,YC,20.0,16.3423,319.0,262.0,12.0,262.0,12.0,YC,HW,,,,,90.0,10.0,,,,
18010626,092L051,97853520,9.382982,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,8.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,65.0,74.999985,779.0,190.0,16.0,,,YC,HW,,,,,60.0,40.0,,,,
18547664,092L033,28508478,3.330662,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,35.0,20.0,80.0,250.0,20.0,,,YC,HW,,,,,80.0,20.0,,,,
18548478,092L032,98580394,0.320068,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,50.0,50.0,250.0,250.0,23.0,,,YC,HW,CW,,,,50.0,30.0,20.0,,,
18548766,092L032,12429154,4.601757,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,DE,YC,50.0,44.99999,200.0,250.0,22.0,,,YC,HW,CW,,,,50.0,30.0,20.0,,,
18548928,092L032,12609039,0.081692,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,35.0,30.0,180.0,250.0,22.0,,,YC,HW,,,,,70.0,30.0,,,,
18564089,092L033,31518725,5.021805,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,30.0,33.28225,488.0,262.0,16.8,262.0,16.8,YC,HW,,,,,60.0,40.0,,,,
19212821,092L061,23530889,0.437541,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,9.0,L,cwhvm2_yc_hw_l,True,Y,V,N,U,TC,SP,YC,25.0,25.000011,400.0,190.0,17.0,,,YC,HW,CW,,,,80.0,10.0,10.0,,,
19345182,092L044,64856890,0.229883,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,50.0,50.000008,649.0,300.0,25.0,,,YC,HW,CW,,,,45.0,40.0,15.0,,,
19392919,102I080,18703055,7.510241,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,5.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,35.0,33.60093,551.0,362.0,13.6,362.0,13.6,YC,HW,CW,,,,90.0,5.0,5.0,,,
19393955,092L032,2950446,2.77376,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,55.0,55.00001,210.0,250.0,22.0,,,YC,HW,,,,,60.0,40.0,,,,
19485584,092L062,36630171,2.130762,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,40.0,42.0,480.0,190.0,20.0,,,YC,HW,CW,,,,60.0,30.0,10.0,,,
19487954,092L032,91681595,8.598938,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,65.0,50.00013,300.0,150.0,18.0,,,YC,HW,BA,,,,50.0,30.0,20.0,,,
19488037,092L033,39562291,48.114622,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,DE,YC,35.0,30.0,120.0,250.0,24.0,,,YC,HW,,,,,70.0,30.0,,,,
19491758,092L051,55193990,9.557406,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,7.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,45.0,55.0,879.0,190.0,14.0,,,YC,HW,CW,,,,70.0,20.0,10.0,,,
20077004,092L033,24102556,7.344521,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,9.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,DE,YC,30.0,20.0,150.0,250.0,18.0,,,YC,HW,,,,,90.0,10.0,,,,
20082240,092L033,58968441,6.104428,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,40.0,35.0933,447.0,262.0,17.9,262.0,17.9,YC,HW,,,,,80.0,20.0,,,,
21164226,092L043,20235796,6.482139,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,11.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,OP,YC,55.0,70.07486,471.0,262.0,25.0,262.0,25.0,YC,HW,BA,,,,50.0,30.0,20.0,,,
21412489,092L062,69118741,26.031139,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,8.0,L,cwhvm2_yc_hw_l,True,Y,V,N,U,TC,OP,YC,40.0,39.99998,550.0,190.0,15.0,,,YC,HW,PL,,,,75.0,15.0,10.0,,,
23339657,092L051,51804989,8.324191,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,6.0,L,cwhvm2_yc_hw_l,True,Y,V,T,U,TC,DE,YC,50.0,55.0,814.0,190.0,10.0,,,YC,HW,CW,,,,60.0,30.0,10.0,,,
23342462,092L033,25212388,24.704282,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,10.0,L,cwhvm2_yc_hw_l,True,N,V,T,U,TC,OP,YC,50.0,50.000008,250.0,250.0,20.0,,,YC,HW,CW,,,,50.0,30.0,20.0,,,
16571423,092L032,90821728,5.913955,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,13.0,M,cwhvm2_yc_hw_m,True,N,V,T,U,TC,OP,YC,50.0,35.0,130.0,250.0,27.0,,,YC,HW,,,,,80.0,20.0,,,,
16571958,092L032,8422053,4.442906,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,12.0,M,cwhvm2_yc_hw_m,True,N,V,T,U,TC,OP,YC,30.0,18.0,80.0,250.0,25.0,,,YC,HW,,,,,60.0,40.0,,,,
16613847,092L051,52825089,3.586425,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,13.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,DE,YC,65.0,69.99998,790.0,190.0,24.0,,,YC,HW,,,,,60.0,40.0,,,,
17371217,092L032,91821515,2.465192,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,13.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,DE,YC,70.0,55.000114,280.0,180.0,24.0,,,YC,HW,BA,,,,40.1,39.9,20.0,,,
18002049,092L033,17269505,2.391611,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,12.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,DE,YC,60.0,60.000008,230.0,250.0,25.0,,,YC,HW,,,,,60.0,40.0,,,,
18010127,092L033,48150841,1.965286,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,12.0,M,cwhvm2_yc_hw_m,True,N,V,T,U,TC,OP,YC,55.0,62.19661,402.0,262.0,29.9,262.0,29.9,YC,HW,,,,,60.0,40.0,,,,
18546231,092L045,12506940,0.881329,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,12.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,SP,YC,25.0,,2733.0,12.0,1.6,10.0,2.0,YC,HW,BA,HM,,,40.0,30.0,20.0,10.0,,
18546408,092L045,13346788,1.695349,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,12.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,SP,YC,25.0,,2733.0,12.0,1.6,10.0,2.0,YC,HW,BA,HM,,,40.0,30.0,20.0,10.0,,
18546422,092L045,12256711,2.230475,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,12.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,SP,YC,25.0,,2733.0,12.0,1.6,10.0,2.0,YC,HW,BA,HM,,,40.0,30.0,20.0,10.0,,
18548920,092L032,97850377,0.102201,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,12.0,M,cwhvm2_yc_hw_m,True,N,V,T,U,TC,DE,YC,15.0,8.0,30.0,250.0,25.0,,,YC,HW,,,,,80.0,20.0,,,,
19212762,092L062,42190813,2.888647,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,13.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,DE,YC,55.0,70.000015,530.0,190.0,25.0,,,YC,HW,CW,,,,60.0,25.0,15.0,,,
19212932,092L062,40210706,11.42295,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,14.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,DE,YC,55.0,60.000023,580.0,190.0,26.0,,,YC,HW,CW,,,,55.0,35.0,10.0,,,
19364755,092L051,57264975,2.749664,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,13.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,DE,YC,65.0,64.99999,919.0,190.0,25.0,,,YC,HW,CW,,,,55.0,40.0,5.0,,,
19395809,092L062,65068731,1.084114,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,12.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,DE,YC,55.0,50.0,520.0,190.0,22.0,,,YC,HW,CW,,,,65.0,25.0,10.0,,,
19395812,092L062,64618843,1.502597,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,12.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,DE,YC,55.0,50.0,520.0,190.0,22.0,,,YC,HW,CW,,,,65.0,25.0,10.0,,,
19485580,092L062,38440153,1.665957,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,14.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,DE,YC,50.0,57.99999,480.0,190.0,26.0,,,YC,HW,BA,,,,60.0,35.0,5.0,,,
19485592,092L061,34789882,1.083871,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,14.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,DE,YC,50.0,57.99999,480.0,190.0,26.0,,,YC,HW,BA,,,,60.0,35.0,5.0,,,
19487932,092L032,73712664,2.299696,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,12.0,M,cwhvm2_yc_hw_m,True,N,V,T,U,TC,OP,YC,45.0,40.0,200.0,250.0,25.0,,,YC,HW,CW,,,,50.0,30.0,20.0,,,
23339661,092L051,51104993,3.825061,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,13.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,DE,YC,60.0,75.0,775.0,190.0,25.0,,,YC,HW,CW,,,,50.0,40.0,10.0,,,
23341161,092L045,83076367,5.729264,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,12.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,SP,YC,15.0,,2284.0,3.0,0.4,4.0,0.6,YC,HW,BA,,,,50.0,40.0,10.0,,,
23341170,092L045,85036465,5.476582,CWHvm2,CWH,vm,2,,CWHvm2_YC+HW,YC+HW,12.0,M,cwhvm2_yc_hw_m,True,Y,V,T,U,TC,SP,YC,15.0,,2284.0,3.0,0.4,4.0,0.6,YC,HW,BA,,,,50.0,40.0,10.0,,,
18548331,092L032,95040405,6.153448,CMAunp,CMA,unp,,,CMAunp_HW+CW,HW+CW,12.0,L,cmaunp_hw_cw_l,False,Y,V,T,U,TC,DE,HW,60.0,70.00013,200.0,250.0,30.0,250.0,29.7,HW,CW,YC,,,,50.0,30.0,20.0,,,
18548851,092L032,95070336,2.749719,CMAunp,CMA,unp,,,CMAunp_YC+CW,YC+CW,11.0,L,cmaunp_yc_cw_l,False,N,V,T,U,TC,DE,YC,55.0,65.00012,209.0,250.0,24.0,,,YC,CW,HW,,,,50.0,30.0,20.0,,,
18548700,092L032,96940367,1.700675,CMAunp,CMA,unp,,,CMAunp_YC+HW,YC+HW,12.0,L,cmaunp_yc_hw_l,False,N,V,T,U,TC,DE,YC,15.0,8.0,30.0,250.0,25.0,,,YC,HW,,,,,80.0,20.0,,,,
16600169,102I060,82193861,3.882325,CWHvh1,CWH,vh,1,,CWHvh1_BA+CW,BA+CW,24.0,H,cwhvh1_ba_cw_h,False,Y,V,N,U,HE,DE,BA,,,820.0,4.0,1.0,,,BA,CW,,,,,80.0,20.0,,,,
16598881,102I070,26062669,1.659643,CWHvh1,CWH,vh,1,,CWHvh1_BA+CW,BA+CW,21.0,L,cwhvh1_ba_cw_l,False,Y,V,T,U,TC,DE,BA,55.0,80.00045,549.0,105.0,32.1,,,BA,CW,,,,,99.0,1.0,,,,
16600293,102I060,87452844,7.327924,CWHvh1,CWH,vh,1,,CWHvh1_BA+HW,BA+HW,24.0,H,cwhvh1_ba_hw_h,False,Y,V,N,U,SL,DE,BA,,,1000.0,10.0,2.0,,,BA,HW,CW,,,,80.0,10.0,10.0,,,
17406083,102I060,88922595,25.765036,CWHvh1,CWH,vh,1,,CWHvh1_BA+HW,BA+HW,24.0,H,cwhvh1_ba_hw_h,False,Y,V,N,U,SL,DE,BA,,,1000.0,10.0,2.0,,,BA,HW,CW,,,,80.0,10.0,10.0,,,
19484521,102I080,36843373,2.223463,CWHvh1,CWH,vh,1,,CWHvh1_BA+HW,BA+HW,19.0,L,cwhvh1_ba_hw_l,False,Y,V,T,U,TC,OP,BA,55.0,89.17471,318.0,147.0,35.5,147.0,35.5,BA,HW,CW,,,,74.0,25.0,1.0,,,
23339230,102I080,40173534,1.759837,CWHvh1,CWH,vh,1,,CWHvh1_BA+HW,BA+HW,17.0,L,cwhvh1_ba_hw_l,False,Y,V,T,U,TC,DE,BA,60.0,95.000305,549.0,135.0,30.0,,,BA,HW,,,,,55.0,45.0,,,,
19484510,102I080,35193205,3.666577,CWHvh1,CWH,vh,1,,CWHvh1_BA+HW,BA+HW,22.0,M,cwhvh1_ba_hw_m,False,Y,V,T,U,TC,OP,BA,55.0,70.35185,445.0,117.0,34.9,117.0,34.9,BA,HW,,,,,60.0,40.0,,,,
16599991,102I060,79225789,4.062584,CWHvh1,CWH,vh,1,,CWHvh1_BA+SS,BA+SS,24.0,L,cwhvh1_ba_ss_l,False,Y,V,N,U,HE,DE,BA,,,738.0,4.0,1.0,,,BA,SS,HW,,,,80.0,10.0,10.0,,,
19330565,102I060,74945665,0.852722,CWHvh1,CWH,vh,1,,CWHvh1_CW+BA,CW+BA,19.0,H,cwhvh1_cw_ba_h,False,Y,V,T,U,TC,DE,CW,60.0,70.00001,650.0,190.0,36.0,,,CW,BA,HW,,,,50.0,40.0,10.0,,,
19484376,092L071,2974086,3e-06,CWHvh1,CWH,vh,1,,CWHvh1_CW+BA,CW+BA,20.0,H,cwhvh1_cw_ba_h,False,Y,V,T,U,TC,SP,CW,15.0,5.00001,800.0,28.0,8.2,28.0,8.2,CW,BA,DR,,,,60.0,30.0,10.0,,,
23339363,102I070,8591996,22.942509,CWHvh1,CWH,vh,1,,CWHvh1_CW+BA,CW+BA,16.0,L,cwhvh1_cw_ba_l,False,Y,V,T,U,TC,SP,CW,11.0,,1346.0,4.0,0.6,3.0,0.6,CW,BA,HW,,,,60.0,20.0,20.0,,,
